League,Home Team,Away Team,Total Games,Average Goals For Home,Average Goals For Away,Home Win %,Draw %,Away Win %,BTTS %,BTTS Home Win %,BTTS Away Win %,BTTS Draw %,BTTS No Draw %,Over 0.5 Goals %,Over 1.5 Goals %,Over 2.5 Goals %,Over 3.5 Goals %,Over 4.5 Goals %
Portugal Primerira Liga,Estoril,Guimaraes,8,0.75,0.88,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.0,0.0
Portugal Primerira Liga,Portimonense,Guimaraes,6,2.0,1.0,0.8333,0.0,0.1667,0.6667,0.6667,0.0,0.0,0.6667,1.0,0.8333,0.8333,0.1667,0.1667
Portugal Primerira Liga,Vizela,Guimaraes,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Portugal Primerira Liga,Benfica,Guimaraes,27,1.96,0.56,0.7407,0.1481,0.1111,0.3333,0.2593,0.037,0.037,0.2963,0.8889,0.7037,0.5185,0.2593,0.1111
Portugal Primerira Liga,Arouca,Guimaraes,5,1.0,1.8,0.0,0.4,0.6,0.6,0.0,0.2,0.4,0.2,1.0,0.8,0.6,0.4,0.0
Portugal Primerira Liga,Portimonense,Estoril,2,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0
Portugal Primerira Liga,Vizela,Estoril,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Portugal Primerira Liga,Benfica,Estoril,8,2.62,0.5,0.875,0.125,0.0,0.5,0.375,0.0,0.125,0.375,1.0,0.875,0.625,0.375,0.125
Portugal Primerira Liga,Arouca,Estoril,5,1.4,0.8,0.6,0.2,0.2,0.6,0.2,0.2,0.2,0.4,1.0,0.8,0.4,0.0,0.0
Portugal Primerira Liga,Vizela,Portimonense,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Portugal Primerira Liga,Benfica,Portimonense,6,2.5,0.67,0.8333,0.1667,0.0,0.6667,0.5,0.0,0.1667,0.5,1.0,0.8333,0.6667,0.3333,0.1667
Portugal Primerira Liga,Arouca,Portimonense,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Portugal Primerira Liga,Benfica,Vizela,1,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Portugal Primerira Liga,Arouca,Vizela,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Portugal Primerira Liga,Arouca,Benfica,5,0.6,2.0,0.2,0.0,0.8,0.4,0.0,0.4,0.0,0.4,1.0,0.8,0.6,0.2,0.0
